Entity,Code,Year,cancer_percent,incidence,over65_percent,HDI,life_expectancy,population,urban_percentage,mean_school,GDP_per_capita,equator_dist,BMI,pesticide,cig_prevalence,cig_per_smoker,vegetable,fat,meat,protein,milk,fruit,calories
Cameroon,CMR,1996,0.407056804,161.8050194,3.265293151,0.428,51.238,13971000,43.164,4.3,2113,823.4113745,22.64282478,0.03,8.1000004,14.1,51.43,39.64,14,50.02,14.42,326.219178,2033
Cameroon,CMR,1997,0.410333898,163.4185763,3.245401758,0.429,51.009,14344000,43.755,4.4,2132,823.4113745,22.75589965,0.09,8,14.1,54.29,39.97,13.33,51.18,14.7,286.4109589,2097
Cameroon,CMR,1998,0.412371495,164.5346807,3.220316973,0.434,50.885,14724000,44.348,4.6,2173,823.4113745,22.87086473,0.04,7.9000001,14.1,56.92,41.87,13.73,52.46,13.97,279.8630137,2100
Cameroon,CMR,1999,0.414898499,165.5875905,3.190504978,0.434,50.878,15113000,44.944,4.7,2214,823.4113745,22.98684788,0.09,7.8000002,14.1,76.38,44.42,14.42,54.33,14.74,226.4383561,2120
Cameroon,CMR,2000,0.417655602,167.1337708,3.156276498,0.439,50.993,15514000,45.542,4.8,2252,823.4113745,23.10347532,0.08,7.6999998,14,77.91,45.8,14.48,55,14.3,210.4383561,2116
Cameroon,CMR,2001,0.419485893,167.1167114,3.143146643,0.455,51.222,15929000,46.139,4.9,2244,823.4113745,23.21919732,0.1,7.6999998,14,75.66,42.32,14.35,56.94,14.54,206.3287671,2162
Cameroon,CMR,2002,0.422199849,166.9357808,3.121374392,0.457,51.536,16358000,46.738,5.1,2263,823.4113745,23.33327174,0.11,7.5999999,13.9,76.9,47.56,14.42,56.12,14.06,218.630137,2204
Cameroon,CMR,2003,0.423608762,166.4178377,3.091739622,0.463,51.908,16801000,47.338,5.1,2320,823.4113745,23.44481785,0.13,7.5,13.9,75.53,49.45,14.51,57.25,15.22,213.7534246,2233
Cameroon,CMR,2004,0.425961411,166.0227702,3.054899839,0.468,52.321,17259000,47.94,5.1,2324,823.4113745,23.55208294,0.12,7.5,13.8,74.91,49.6,16.7,58.46,14.94,221.9178082,2246
Cameroon,CMR,2005,0.428108636,166.1269427,3.011688107,0.469,52.76,17733000,48.541,5.1,2364,823.4113745,23.65385313,0.12,7.4000001,13.8,79.24,50.97,15.23,61.14,14.61,249.369863,2311
Cameroon,CMR,2006,0.430525237,166.3759046,2.988491783,0.47,53.215,18224000,49.143,5.2,2418,823.4113745,23.75017701,0.13,7.1999998,13.8,88.43,51.73,15.19,62.56,15.78,253.1780822,2354
Cameroon,CMR,2007,0.431114168,165.920207,2.958887645,0.481,53.681,18730000,49.746,5.2,2411,823.4113745,23.84077205,0.13,7.1999998,13.8,96.71,51.21,15.23,63.47,14.41,254.219178,2378
Cameroon,CMR,2008,0.431946911,165.45515,2.924041792,0.489,54.153,19253000,50.35,5.2,2414,823.4113745,23.92517077,0.12,7.0999999,13.8,96.61,53.49,15.65,65.53,14.36,254.109589,2446
Cameroon,CMR,2009,0.434359446,165.4380203,2.885196246,0.497,54.627,19790000,50.954,5.2,2383,823.4113745,24.00294477,0.11,7,13.7,100.09,53.71,15.12,67.41,14.61,269.6712328,2492
Cameroon,CMR,2010,0.435635152,165.2170763,2.843612147,0.471,55.101,20341000,51.559,5.3,2422,823.4113745,24.07450761,0.15,7,13.6,98.58,54.04,14.27,66.09,14.55,279.9726027,2510
Cameroon,CMR,2011,0.436564739,164.3697799,2.826604959,0.513,55.581,20906000,52.164,5.5,2494,823.4113745,24.14114842,0.18,7,13.5,102.68,55.37,14.18,68.64,14.75,281.0410958,2573
Cameroon,CMR,2012,0.437280239,163.2524637,2.805192303,0.524,56.073,21485000,52.769,5.7,2568,823.4113745,24.20373344,0.18,7,13.3,107.54,56.16,13.11,69,15.31,295.9178082,2622
Central African Republic,CAF,1990,0.448895814,189.2128219,3.953848138,0.32,49.104,2807000,36.825,2.06,1086,738.6525565,20.65422313,0,8.3999996,18,20.8,60.7,25.69,40.73,17.52,138.9863013,1904
Central African Republic,CAF,1991,0.454664316,191.10984,3.930020716,0.314,48.728,2879000,36.906,2.1,1034,738.6525565,20.74793235,0,8.3999996,18,21.11,59.01,26.02,41.32,17.42,138.739726,1912
Central African Republic,CAF,1992,0.453030225,190.4418815,3.897796593,0.299,48.267,2959000,36.987,2.2,972,738.6525565,20.83890291,0,8.3999996,17.9,21.08,57.65,26.3,41.41,15.63,137.8082192,1904
Central African Republic,CAF,1993,0.462290634,193.8107257,3.857690481,0.299,47.731,3046000,37.068,2.3,923,738.6525565,20.92797669,0,8.3000002,17.6,21.43,56.41,26.5,41.94,16.91,138.4657534,1877
Central African Republic,CAF,1994,0.463742946,194.255157,3.80983823,0.3,47.143,3135000,37.149,2.4,1047,738.6525565,21.01577383,0,8.3000002,17.4,21.61,60.22,26.38,41.79,15.77,139.2054794,1880
Central African Republic,CAF,1995,0.460412402,193.217977,3.7549152,0.304,46.53,3223000,37.231,2.4,1051,738.6525565,21.10296316,0.01,8.3000002,17.200001,23.34,58.64,27.15,42.84,16,137.5342466,1881
Central African Republic,CAF,1996,0.465933131,194.8568761,3.735135947,0.301,45.922,3308000,37.312,2.5,888,738.6525565,21.19042283,0.01,8.3000002,16.9,20.47,58.48,31.29,45.43,16.63,140.2465753,1896
Central African Republic,CAF,1997,0.460587137,193.2453036,3.700261405,0.304,45.353,3392000,37.394,2.6,909,738.6525565,21.27811884,0.01,8.3000002,16.6,22,58.96,27.73,42.18,17,144.3287671,1916
Central African Republic,CAF,1998,0.462909112,193.7436732,3.653180614,0.306,44.857,3475000,37.475,2.7,933,738.6525565,21.36699721,0.01,8.3000002,16.299999,22.01,57,27.57,44.95,16.89,146.0821918,1987
Central African Republic,CAF,1999,0.463353437,193.5621339,3.596107267,0.308,44.461,3558000,37.557,2.8,901,738.6525565,21.45665664,0.01,8.3000002,16,22.3,60.42,27.18,43.67,17.55,136.6027397,1930
Central African Republic,CAF,2000,0.456596862,190.9690039,3.530959418,0.307,44.19,3640000,37.639,2.9,911,738.6525565,21.54718171,0.01,8.3000002,15.7,22.4,60.01,32.02,46.33,17.39,144.630137,1983
Central African Republic,CAF,2001,0.454720168,189.6749589,3.505249034,0.311,44.061,3722000,37.72,2.9,912,738.6525565,21.63811561,0.01,8.3000002,15.4,21.94,63.28,31.71,47.05,16.88,143.260274,1988
Central African Republic,CAF,2002,0.454963475,189.1767216,3.467978984,0.314,44.063,3802000,37.802,3,897,738.6525565,21.72971746,0.01,8.3000002,15.1,22.75,65.06,32.28,48.05,17.25,135.9452055,1996
Central African Republic,CAF,2003,0.452292538,187.6179028,3.419088159,0.314,44.182,3881000,37.884,3.1,840,738.6525565,21.8211517,0.01,8.3000002,14.7,22.79,64.87,31.26,46.7,17.24,128.4383561,1966
Central African Republic,CAF,2004,0.449422165,185.9169691,3.358439345,0.319,44.413,3960000,37.966,3.2,851,738.6525565,21.91212625,0.01,8.3000002,14.3,22.19,67.39,33.1,47.61,17.56,130.8219178,1989
Central African Republic,CAF,2005,0.446970609,184.7321756,3.286365678,0.323,44.744,4038000,38.069,3.3,864,738.6525565,22.00202933,0.01,8.3000002,13.8,22.47,65.43,33.35,48.06,17.31,126.7671233,2026
Central African Republic,CAF,2006,0.448045946,184.2413851,3.258031859,0.328,45.158,4118000,38.193,3.3,869,738.6525565,22.09078658,0.01,8.3000002,13.5,22.26,65.86,33.58,49.43,16.33,128.2191781,2029
Central African Republic,CAF,2007,0.444745067,182.069001,3.218024731,0.334,45.636,4198000,38.339,3.4,887,738.6525565,22.17853976,0.01,8.3000002,13.1,23.14,71.06,34.86,50.49,17.44,127.7534246,2090
Central African Republic,CAF,2008,0.441204584,179.8492196,3.165982039,0.339,46.161,4273000,38.506,3.4,880,738.6525565,22.26465101,0.01,8.3000002,12.8,22.66,73.44,35.01,51.26,17.11,128.7671233,2133
Central African Republic,CAF,2009,0.440341366,178.9662984,3.101144059,0.346,46.719,4338000,38.694,3.5,849,738.6525565,22.34913205,0.01,8.3999996,12.5,22.75,71.39,35.21,52.15,16.93,127.9178082,2139
Central African Republic,CAF,2010,0.442111919,179.2873364,3.024459009,0.355,47.312,4387000,38.904,3.6,866,738.6525565,22.43220767,0.01,8.3999996,12.2,19.45,67.93,37.01,54.01,17.16,128.109589,2164
Central African Republic,CAF,2011,0.441323013,178.5705269,3.008484291,0.363,47.95,4419000,39.135,3.7,909,738.6525565,22.51482275,0.01,8.3999996,12,19.67,65.77,37.69,53.7,17.56,129.369863,2154
Central African Republic,CAF,2012,0.436748687,176.6095385,2.97862058,0.37,48.638,4436000,39.388,3.8,925,738.6525565,22.59751737,0.01,8.3999996,11.8,20.15,62.82,37.52,52.8,17.97,130.5479452,2116
Chad,TCD,1990,0.32524079,136.2261198,3.225907609,0.298,47.019,5963000,20.811,1.4,1053,1726.677895,20.1122825,0.02,7.3000002,2.0999999,11.32,39.16,16.63,47.49,25.47,43.36986301,1648
Chad,TCD,1991,0.322190072,135.5571935,3.201583088,0.298,47.108,6157000,21.023,1.4,1059,1726.677895,20.20174666,0.02,7.3000002,2.0999999,11.09,48.05,16.68,54.06,25.72,44.9589041,1800
Chad,TCD,1992,0.324161144,136.8881126,3.169435063,0.298,47.187,6357000,21.235,1.4,1043,1726.677895,20.2896136,0.01,7.3000002,2.0999999,10.86,50.89,16.93,55.74,25.7,44.98630136,1819
Chad,TCD,1993,0.326656372,138.4692482,3.130872061,0.298,47.265,6564000,21.408,1.4,1006,1726.677895,20.37653219,0,7.1999998,2.0999999,10.37,47.71,15.21,50.78,25.07,41.91780821,1652
Chad,TCD,1994,0.324961533,138.2071946,3.087381856,0.298,47.345,6781000,21.44,1.4,1044,1726.677895,20.46275046,0,7.1999998,2.0999999,10.13,47.86,12.92,59.72,23.22,41.69863013,1979
Chad,TCD,1995,0.324733652,138.3316189,3.03993712,0.298,47.426,7010000,21.473,1.4,1016,1726.677895,20.54909777,0,7.1999998,2.0999999,13.07,54.82,13.68,54.37,25.09,30.46575342,1798
Chad,TCD,1996,0.328930911,139.773607,3.010850265,0.298,47.498,7251000,21.506,1.4,996,1726.677895,20.63597171,0,7.1999998,2.0999999,12.85,55.29,13.81,54.81,24.12,29.36986301,1815
Chad,TCD,1997,0.329615205,138.5217111,2.977346684,0.298,47.559,7503000,21.538,1.4,1022,1726.677895,20.72351807,0.01,7.1999998,2.2,12.24,62.41,14.86,57.91,25.37,34.57534246,1897
Chad,TCD,1998,0.328873507,136.3931367,2.940380806,0.298,47.61,7770000,21.571,1.4,1061,1726.677895,20.8127131,0.01,7.1999998,2.2,11.19,62.46,15.36,62.61,25.18,32.87671232,2037
Chad,TCD,1999,0.330456705,135.3008512,2.900638924,0.298,47.657,8054000,21.604,1.4,1024,1726.677895,20.90291625,0.01,7.0999999,2.2,11.23,63.32,14.63,61.89,25.3,29.72602739,1989
Chad,TCD,2000,0.333155954,135.5240729,2.858711,0.298,47.713,8356000,21.637,1.4,989,1726.677895,20.99329544,0.01,7.0999999,2.2,10.65,60.97,13.76,63.24,24.93,28.76712328,1947
Chad,TCD,2001,0.337528162,137.2969226,2.830163132,0.306,47.789,8678000,21.67,1.4,1071,1726.677895,21.0830744,0.01,7.0999999,2.2,11.18,62.53,13.81,64.81,24.46,27.97260274,2018
Chad,TCD,2002,0.340736658,138.5463474,2.798730225,0.311,47.9,9019000,21.702,1.4,1127,1726.677895,21.17138637,0.01,7.0999999,2.0999999,11.29,62.72,13.38,62.36,23.99,27.45205479,1968
Chad,TCD,2003,0.346590705,140.4742458,2.765194397,0.31,48.057,9374000,21.735,1.4,1242,1726.677895,21.25792219,0.01,7.0999999,2,10.98,59.62,13.2,63.67,24.71,27.06849315,2024
Chad,TCD,2004,0.347041256,141.0162019,2.730697098,0.326,48.27,9735000,21.768,1.4,1596,1726.677895,21.34128516,0.01,7.0999999,1.8,10.83,59.64,13.01,62.76,23.24,26.60273972,2026
Chad,TCD,2005,0.347255862,141.0404313,2.696314702,0.331,48.549,10097000,21.801,1.5,1667,1726.677895,21.42032741,0.01,7.0999999,1.6,10.77,58.12,12.82,62.89,22.83,26.05479452,2034
Chad,TCD,2006,0.34905904,141.0375372,2.673134602,0.337,48.907,10457000,21.834,1.6,1551,1726.677895,21.49493925,0.01,7,1.5,12.54,55.56,12.68,62.65,23.03,27.42465753,2022
Chad,TCD,2007,0.352523345,141.6233564,2.647886527,0.345,49.335,10818000,21.868,1.7,1593,1726.677895,21.56480701,0.01,7,1.3,8.34,50.01,12.59,60.89,22.64,28.02739726,2028
Chad,TCD,2008,0.355016727,141.4702564,2.620447034,0.35,49.82,11184000,21.901,1.8,1605,1726.677895,21.62925545,0.01,7,1.3,8.44,51.74,12.52,61.43,22.53,27.50684931,2027
Chad,TCD,2009,0.35709907,141.3396362,2.589257732,0.366,50.346,11560000,21.934,1.8,1444,1726.677895,21.68771046,0.01,7,1.2,8.42,48.95,12.47,61.25,22.38,25.20547945,2021
Chad,TCD,2010,0.361666015,142.3895855,2.554430438,0.374,50.89,11952000,21.985,1.9,1764,1726.677895,21.74066659,0.01,7,1.1,7.64,49.18,12.56,62.08,22.42,24.46575342,2057
Chad,TCD,2011,0.364162472,142.8663244,2.531310194,0.385,51.424,12361000,22.054,2,1661,1726.677895,21.78979053,0.01,7,1,7.73,49.7,12.49,62.15,21.78,24.35616438,2062
Chad,TCD,2012,0.366546426,143.1446206,2.503631279,0.393,51.928,12785000,22.142,2.1,1806,1726.677895,21.83547929,0.01,7,1,7.75,46.08,12.27,62.77,21.23,24.30136986,2124
Chile,CHL,1990,0.880566094,227.0973305,5.929772921,0.703,73.509,13275000,83.271,8.02,7605,-3985.947072,26.06087788,5.04,36.5,8.5,92.12,62.84,38.02,68.84,92.72,133.8356164,2569
Chile,CHL,1991,0.867685995,215.4846004,6.097608508,0.712,73.808,13495000,83.398,8.1,8009,-3985.947072,26.12866755,5.23,36.799999,8.5,101.1,66.51,38.18,69.53,95.62,116.8493151,2601
Chile,CHL,1992,0.865237396,208.6768619,6.285709746,0.719,74.1,13720000,83.564,8.2,8925,-3985.947072,26.1968516,5.68,37,8.5,90.41,70,42.76,72.94,104.81,131.3150685,2708
Chile,CHL,1993,0.884672692,211.8500576,6.482869015,0.712,74.386,13945000,83.896,8.3,9285,-3985.947072,26.26593539,5.97,37.200001,8.5,108.67,72.49,47.96,74.83,111.81,163.2602739,2712
Chile,CHL,1994,0.904767836,214.60076,6.67328329,0.717,74.671,14166000,84.223,8.3,9910,-3985.947072,26.33589135,6.03,37.400002,8.6000004,118.18,74.93,52.93,75.61,111.72,162.7671233,2745
Chile,CHL,1995,0.918813439,216.3251873,6.849601408,0.725,74.957,14381000,84.545,8.4,11129,-3985.947072,26.40690517,6.41,37.5,8.6000004,115.47,77.94,56.37,77.47,120.02,164.3835616,2756
Chile,CHL,1996,0.925049419,215.1386169,7.024659003,0.732,75.244,14587000,84.861,8.5,11357,-3985.947072,26.47968188,6.68,37.599998,8.6000004,119.92,79.08,58.85,78.01,123.84,182.5753424,2779
Chile,CHL,1997,0.932151165,213.8050745,7.189491297,0.739,75.53,14786000,85.172,8.6,11459,-3985.947072,26.55409033,6.69,37.200001,8.6999998,91.87,78.69,60.95,78.24,117.54,151.8904109,2789
Chile,CHL,1998,0.948390636,215.1806766,7.346912914,0.741,75.813,14978000,85.477,8.6,11220,-3985.947072,26.63020032,6.7,36.700001,8.8000002,93.62,80.05,62.47,77.7,118.3,144.9589041,2795
Chile,CHL,1999,0.962445132,216.4909523,7.499868098,0.747,76.092,15163000,85.778,8.7,10599,-3985.947072,26.70765225,7.22,36.200001,8.8999996,93.16,79.45,62.1,76.94,111.15,145.6712329,2800
Chile,CHL,2000,0.965510754,213.111503,7.650834263,0.753,76.366,15342000,86.073,8.8,10903,-3985.947072,26.7856319,6.76,35.5,9,99.17,83.09,64.98,78.58,112.61,151.0410959,2833
Chile,CHL,2001,0.993090634,218.8899229,7.810197051,0.764,76.634,15516000,86.363,9,10750,-3985.947072,26.86317085,6.12,34.299999,9.3000002,96.77,83.99,65.59,79.6,109.35,126.1643835,2868
Chile,CHL,2002,0.996326494,216.1165052,7.961383818,0.767,76.894,15684000,86.606,9.2,10736,-3985.947072,26.94115677,5.83,33,9.6000004,101.54,84.6,64.74,81.07,107.37,160.9041096,2900
Chile,CHL,2003,1.021040679,220.20927,8.111503016,0.773,77.146,15850000,86.665,9.4,11140,-3985.947072,27.01980999,5.68,31.9,9.8999996,108.27,85.71,67.01,83.69,110.88,151.5616438,2891
Chile,CHL,2004,1.034855121,220.1885851,8.267732736,0.782,77.391,16015000,86.725,9.6,12119,-3985.947072,27.0995143,5.08,30.5,10.2,105.16,84.53,69.17,84.82,100.47,156.9863013,2917
Chile,CHL,2005,1.040410754,217.4729644,8.433989562,0.788,77.63,16183000,86.783,9.5,13309,-3985.947072,27.18052991,5.22,29.299999,10.4,101.78,80.88,70.36,85.87,101.52,157.9726027,2909
Chile,CHL,2006,1.048946138,216.4192693,8.600279165,0.787,77.865,16355000,86.842,9.5,15487,-3985.947072,27.26305428,5.46,28.299999,10.6,99.86,86.69,75.38,87.73,103.11,153.8630137,2957
Chile,CHL,2007,1.062676651,216.4104703,8.773768247,0.801,78.099,16530000,86.9,9.4,16392,-3985.947072,27.34721405,5.72,28.1,10.4,76.04,88.2,77.78,85.6,93.07,161.1232876,2933
Chile,CHL,2008,1.069040837,213.1921176,8.957187518,0.811,78.33,16708000,86.959,9.9,15817,-3985.947072,27.43328083,5.56,28.1,10.2,79.79,86.52,77.6,85.52,103.66,166.9315068,2943
Chile,CHL,2009,1.104969645,220.9839338,9.152421986,0.819,78.558,16886000,87.017,9.9,15941,-3985.947072,27.52103329,5.56,28.200001,9.8999996,76.89,83.84,73.95,82.1,94.46,172.6575342,2892
Chile,CHL,2010,1.123259588,223.6161343,9.362049112,0.8,78.779,17063000,87.074,9.8,18075,-3985.947072,27.61085389,5.69,28.4,9.6999998,65.59,82.55,77.26,83.06,94.74,179.479452,2915
Chile,CHL,2011,1.130273607,222.4267628,9.567097392,0.812,78.986,17234000,87.132,9.8,19705,-3985.947072,27.70241435,5.54,28.5,9.3999996,68.72,84.8,79.53,85.29,100.84,148.3835616,2956
Chile,CHL,2012,1.144485466,223.2962352,9.785178422,0.818,79.176,17400000,87.189,9.9,20687,-3985.947072,27.79478115,5.65,28.6,9.1999998,72.02,86,81.79,85.25,111.35,157.3424657,2958
China,CHN,1990,0.604464127,190.9968088,5.630162221,0.501,69.145,1176883968,26.442,5.34,2460,4006.785976,21.96148048,5.87,29.1,18,99.27,53.86,24.84,65.03,5.79,43.89041095,2515
China,CHN,1991,0.61080193,191.2504357,5.693591469,0.509,69.242,1192897024,27.312,5,2550,4006.785976,22.01128597,5.82,29.1,18.1,100.21,54.97,26.53,63.75,6.23,49.45205479,2444
China,CHN,1992,0.616485261,190.4612188,5.787342361,0.52,69.355,1206711040,28.2,5.2,2731,4006.785976,22.06218329,6.15,29.200001,18.200001,110.83,56.05,28.7,65.76,6.43,53.15068492,2468
China,CHN,1993,0.62244257,190.3137164,5.900460919,0.53,69.496,1218817024,29.103,5.3,2997,4006.785976,22.11403594,6.53,29.299999,18.200001,128.06,59.44,30.77,70.08,6.39,65.64383561,2550
China,CHN,1994,0.62738574,190.0333865,6.015432036,0.537,69.67,1230019968,30.024,5.5,3135,4006.785976,22.16567929,7.55,29.4,18.200001,138.97,63.88,33.2,73.43,7,74.02739725,2614
China,CHN,1995,0.635427122,190.8355531,6.124304325,0.549,69.885,1240920960,30.961,5.7,3302,4006.785976,22.21783104,8.38,29.5,18.200001,148.43,66.25,35.46,75.81,7.45,86.49315067,2701
China,CHN,1996,0.644443437,192.0094541,6.293066059,0.558,70.14,1251635968,31.916,5.8,3494,4006.785976,22.2709539,8.79,29.6,18.200001,164.34,66.11,35.77,77.54,7.86,94.73972601,2704
China,CHN,1997,0.653504853,193.0829296,6.430585931,0.566,70.428,1261996032,32.883,6,3540,4006.785976,22.32472646,9.17,29.299999,18.5,174.71,67.82,38.29,79.4,7.79,102.739726,2734
China,CHN,1998,0.662700138,194.9147834,6.551032096,0.574,70.737,1271981952,33.867,6.2,3554,4006.785976,22.37963095,9.42,28.799999,18.799999,180.11,71.22,41,80.82,8,105.260274,2776
China,CHN,1999,0.672378261,196.0449933,6.675355358,0.583,71.063,1281515008,34.865,6.3,3765,4006.785976,22.43565663,10.16,28.200001,19.200001,199.18,72.66,42.49,81.05,8.64,120.1369863,2770
China,CHN,2000,0.681125667,197.2592512,6.811852767,0.591,71.397,1290551040,35.877,6.5,4071,4006.785976,22.49238928,9.91,27.299999,19.700001,240.33,75.99,45.06,83.97,9.45,119.8356164,2814
China,CHN,2001,0.691929444,197.8060232,6.939788413,0.599,71.732,1299129984,37.093,6.5,4400,4006.785976,22.55282055,10.03,26.4,20.299999,251.16,75.88,44.77,83.6,10.84,128.4657534,2821
China,CHN,2002,0.706810779,199.0422219,7.082209214,0.61,72.061,1307352064,38.425,6.6,4793,4006.785976,22.617844,10.45,25.6,20.799999,268.73,77.62,45.59,84.39,13.08,132.6849315,2836
China,CHN,2003,0.721493749,200.1341691,7.230886596,0.622,72.381,1315303936,39.776,6.7,5122,4006.785976,22.68780433,10.76,25,21.1,268.97,79.41,47.56,84.97,16.3,142.1643835,2838
China,CHN,2004,0.74243355,200.9665355,7.366721673,0.631,72.689,1323085056,41.144,6.8,5595,4006.785976,22.76272145,11.22,24.6,21.200001,271.81,80.46,47.72,86.05,20.54,155.6712329,2861
China,CHN,2005,0.75801036,198.6183823,7.482470721,0.643,72.985,1330776064,42.522,6.9,6338,4006.785976,22.84262427,11.71,24.299999,21.5,279.57,82.45,49.41,87.07,23.15,161.3972603,2883
China,CHN,2006,0.777710335,196.1281949,7.605610008,0.657,73.271,1338408960,43.868,6.9,6937,4006.785976,22.92812571,12.66,24,21.799999,288.68,85.38,50.97,87.24,26.29,171.6438356,2886
China,CHN,2007,0.81180324,197.2823952,7.712841635,0.67,73.553,1345993984,45.199,7,7482,4006.785976,23.01835058,13.32,23.799999,22.1,297.68,87.52,52.37,89.3,28.11,179.8082192,2921
China,CHN,2008,0.861417408,201.1208762,7.815723851,0.681,73.835,1353569024,46.539,7,7741,4006.785976,23.1115066,13.72,23.799999,22.200001,312.26,89.04,54.64,91.98,28.35,188.7671233,2977
China,CHN,2009,0.918999341,206.3774085,7.932236318,0.69,74.119,1361169024,47.88,7.1,8394,4006.785976,23.20768856,14.02,23.9,22.200001,316.99,91.98,56.33,92.72,29.56,201.9178082,2995
China,CHN,2010,0.975607913,211.3598995,8.074453236,0.702,74.409,1368811008,49.226,7.3,9475,4006.785976,23.30584131,14.41,24.200001,22.299999,327.31,93.93,57.69,94.98,30.95,213.0410959,3044
China,CHN,2011,1.032957023,215.9946074,8.259153941,0.711,74.708,1376498048,50.511,7.4,10221,4006.785976,23.4061946,14.65,24.5,22.299999,333.2,93.95,57.73,95.68,31.52,231.8082191,3080
China,CHN,2012,1.10032115,221.0094501,8.45330833,0.719,75.013,1384205952,51.765,7.5,10654,4006.785976,23.50870279,14.82,24.9,22.299999,342.73,95.53,60.42,97.38,33,251.9452054,3098
Cote d'Ivoire,CIV,1990,0.299499826,109.0293877,2.662593501,0.391,53.254,11925000,39.345,2.04,2333,842.4351294,21.79320882,0,9,23.799999,48.77,48.61,19.78,55.72,13.91,231.4246575,2566
Cote d'Ivoire,CIV,1991,0.300078398,109.742629,2.679939271,0.393,53.062,12362000,39.716,2.1,2276,842.4351294,21.88489868,0,9,23.799999,48.27,47.68,18.95,54.61,16.39,243.4520548,2583
Cote d'Ivoire,CIV,1992,0.300921494,110.6491649,2.695930769,0.393,52.779,12812000,40.088,2.2,2328,842.4351294,21.97625348,0,8.8999996,23.799999,47.32,47.52,18.1,54.78,15.66,242.849315,2589
Cote d'Ivoire,CIV,1993,0.30428514,112.6225023,2.711887292,0.393,52.423,13272000,40.461,2.3,2225,842.4351294,22.06734454,0,8.8000002,23.700001,46.62,43.58,17.75,53.54,14.67,242.4931506,2517
Cote d'Ivoire,CIV,1994,0.306222546,114.1283817,2.728738148,0.395,52.013,13735000,40.835,2.4,2074,842.4351294,22.15870663,0.02,8.8000002,23.700001,48.49,47.21,16.6,51.36,9.19,270.6301369,2539
Cote d'Ivoire,CIV,1995,0.309151655,115.7380744,2.747341822,0.397,51.569,14200000,41.21,2.5,2276,842.4351294,22.25097569,0.02,8.6999998,23.6,46.23,49.66,16.64,52.3,8.97,259.8904109,2573
Cote d'Ivoire,CIV,1996,0.311990903,117.0483282,2.770299909,0.401,51.109,14665000,41.587,2.6,2423,842.4351294,22.3449927,0.01,8.6000004,23.5,54.41,52.84,15.92,52.61,9.04,251.2328767,2609
Cote d'Ivoire,CIV,1997,0.31535478,117.90177,2.788403919,0.403,50.657,15131000,41.964,2.8,2397,842.4351294,22.44089664,0.01,8.5,23.4,52.49,54.87,16.46,53.06,8.88,275.2328767,2672
Cote d'Ivoire,CIV,1998,0.320949986,119.3222418,2.802978996,0.403,50.242,15589000,42.342,3,2454,842.4351294,22.53887563,0.01,8.5,23.299999,50.4,51.56,13.27,52.55,9.46,278.739726,2640
Cote d'Ivoire,CIV,1999,0.325735268,120.3423914,2.815374675,0.408,49.891,16033000,42.741,3.1,2378,842.4351294,22.6380414,0.01,8.3999996,23,49.65,53.47,13.19,52.83,7.7,259.6986301,2645
